Instance,Nodes,Failures,Solutions,Completed,TotalExecutionTimeMillis,JavaExecutionTimeMillis,PythonAIExecutionTimeMillis,NumberOfCallsToPropagate,Threshold
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,1,0,0,6,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,1,0,0,18,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-18-141-75_X2,2,2,0,true,3,0,0,52,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,2,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,7,0,0,4,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,2,0,0,3,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,2,0,0,3,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,2,0,0,4,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,2,0,0,5,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,2,0,0,6,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,2,0,0,7,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Alpha,2,2,0,true,5,0,1,18,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,0,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,0,0,0,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,0,0,0,4,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,0,0,0,4,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,0,0,0,3,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,0,0,0,2,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,1,0,0,12,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,1,0,0,19,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-25_X2,2,2,0,true,3,0,0,68,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,0,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,0,0,0,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,0,0,0,2,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,0,0,0,3,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,0,0,0,6,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,0,0,0,7,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,1,0,0,10,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,1,0,0,18,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/bqwh-15-106-07_X2,2,2,0,true,2,0,0,49,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,399,278,61,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,359,256,58,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,261,165,54,2,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,320,228,53,2,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,293,161,49,2,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,271,188,48,2,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,308,184,44,2,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,262,188,40,3,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si4-m4Dr2-m625-02,2,2,0,true,405,266,76,5,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,4,3,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,3,2,0,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,2,1,0,2,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,2,1,0,2,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,2,1,0,4,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,2,1,0,5,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,2,1,0,6,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,3,1,0,10,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/KnightTour-06-ext03,2,2,0,true,4,1,1,17,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,1,1,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,1,1,0,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,1,0,0,2,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,1,0,0,2,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,1,0,0,2,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,1,0,0,14,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,2,0,0,29,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,3,1,0,52,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-062-sumdiff,2,2,0,true,2,0,0,45,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,0,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,0,0,0,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,0,0,0,3,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,0,0,0,3,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,0,0,0,2,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,1,0,0,8,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,0,0,0,3,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,1,0,0,18,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Sudoku-s08c-alldiff,2,2,0,true,1,0,0,26,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,1,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,1,0,0,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,1,0,0,4,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,1,0,0,4,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,1,0,0,11,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,1,0,0,6,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,1,0,0,14,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,2,0,0,29,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Ortholatin-005,2,2,0,true,3,0,0,48,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,1,0,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,1,0,0,4,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,1,0,0,2,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,1,0,0,5,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,1,0,0,5,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,1,0,0,6,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,1,0,0,12,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,1,0,0,22,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-035-sumdiff,2,2,0,true,2,0,0,52,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,1,1,0,4,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,1,0,0,5,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,2,2,0,5,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,1,1,0,8,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,1,0,0,12,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,1,0,0,9,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,2,1,0,19,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,2,1,0,34,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-medium-129-sumdiff,2,2,0,true,4,1,0,68,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,1,1,0,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,1,0,0,7,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,1,0,0,5,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,1,1,0,5,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,1,0,0,14,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,1,1,0,10,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,1,0,0,10,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,2,0,0,34,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Kakuro-hard-137-sumdiff,2,2,0,true,5,1,0,104,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,1,1,0,3,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,0,0,0,3,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,0,0,0,3,0.30
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,0,0,0,3,0.40
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,0,0,0,3,0.50
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,0,0,0,3,0.60
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,0,0,0,3,0.70
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,0,0,0,3,0.80
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Allergy,2,1,1,true,0,0,0,3,0.90
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si2-m4Dr6-m625-04,2,2,0,true,162,89,39,2,0.10
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si2-m4Dr6-m625-04,2,2,0,true,161,91,37,2,0.20
/home/users/c/d/cderuyck/java/filtered_xml_instances_train_test/Subisomorphism-si2-m4Dr6-m625-04,2,2,0,true,160,94,35,2,0.30
